ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
54,Bangkok,Thailand Open,09/29/2004,International,Indoor,Hard,1st Round,3,Vanek J.,Udomchoke D.,130,165,3,6,7,5,6,2,,,,,2,1,Completed,2,1.727,2,1.77,1.87,1.87,1.8,1.7,2.12,1.758
54,Bangkok,Thailand Open,09/29/2004,International,Indoor,Hard,1st Round,3,Garcia A.,Iwabuchi S.,115,327,7,6,6,3,,,,,,,2,0,Completed,,,,,,,,,,
54,Bangkok,Thailand Open,09/29/2004,International,Indoor,Hard,1st Round,3,Soderling R.,Levy H.,50,169,6,3,6,4,,,,,,,2,0,Completed,1.167,4.5,1.13,5.5,1.15,4.65,1.2,3.3,1.16,5.75
54,Bangkok,Thailand Open,09/29/2004,International,Indoor,Hard,1st Round,3,Safin M.,Okun N.,9,148,6,2,6,3,,,,,,,2,0,Completed,1.143,5,1.2,4.4,1.21,4.06,1.2,3.3,1.2,5
54,Bangkok,Thailand Open,09/29/2004,International,Indoor,Hard,1st Round,3,Srichaphan P.,Chiudinelli M.,20,144,6,4,7,6,,,,,,,2,0,Completed,1.14,5,1.14,5.4,1.15,5.2,1.1,4.5,1.125,7.1
54,Bangkok,Thailand Open,09/29/2004,International,Indoor,Hard,1st Round,3,Roddick A.,Parmar A.,2,179,6,1,6,4,,,,,,,2,0,Completed,1.02,11,1.03,11,1.08,6.92,1.03,5.5,1.056,14.75
54,Bangkok,Thailand Open,09/30/2004,International,Indoor,Hard,2nd Round,3,Soderling R.,Baccanello P.,50,362,6,1,6,3,,,,,,,2,0,Completed,1.2,4.333,,,1.2,4.25,1.15,3.8,1.196,5.1
54,Bangkok,Thailand Open,09/30/2004,International,Indoor,Hard,2nd Round,3,van Scheppingen D.,Dent T.,81,34,6,0,6,4,,,,,,,2,0,Completed,4,1.222,3.55,1.28,4.25,1.2,3.3,1.2,4.05,1.278
54,Bangkok,Thailand Open,09/30/2004,International,Indoor,Hard,2nd Round,3,Safin M.,Vanek J.,9,130,6,3,6,4,,,,,,,2,0,Completed,1.1,6.5,1.12,5.75,,,1.1,4.5,1.111,8
54,Bangkok,Thailand Open,09/30/2004,International,Indoor,Hard,2nd Round,3,Saretta F.,Wassen R.,126,542,3,6,6,1,6,2,,,,,2,1,Completed,1.5,2.5,,,1.6,2.25,1.4,2.3,1.513,2.72
54,Bangkok,Thailand Open,09/30/2004,International,Indoor,Hard,2nd Round,3,Federer R.,Heuberger I.,1,129,6,1,6,3,,,,,,,2,0,Completed,1.03,10,1.02,12,1.04,9.25,1.03,5.5,1.033,21
54,Bangkok,Thailand Open,09/30/2004,International,Indoor,Hard,2nd Round,3,Johansson T.,Garcia A.,48,115,6,3,6,3,,,,,,,2,0,Completed,1.16,4.5,1.16,4.85,1.13,5.5,1.2,3.3,1.187,5.25
54,Bangkok,Thailand Open,09/30/2004,International,Indoor,Hard,2nd Round,3,Roddick A.,Morrison J.,2,97,6,2,6,7,6,4,,,,,2,1,Completed,1.063,5,1.06,8,1.1,6.25,1.1,4.5,1.065,12.5
54,Bangkok,Thailand Open,09/30/2004,International,Indoor,Hard,2nd Round,3,Srichaphan P.,Bogomolov A.,20,102,6,0,7,6,,,,,,,2,0,Completed,1.25,3.75,1.25,3.8,1.25,3.9,1.25,3,1.235,4.55
54,Bangkok,Thailand Open,10/01/2004,International,Indoor,Hard,Quarterfinals,3,Federer R.,Soderling R.,1,50,7,6,6,4,,,,,,,2,0,Completed,1.083,7,1.08,7,1.1,5.85,1.1,4.5,1.108,8.25
54,Bangkok,Thailand Open,10/01/2004,International,Indoor,Hard,Quarterfinals,3,Roddick A.,Johansson T.,2,48,6,3,6,4,,,,,,,2,0,Completed,1.143,5,1.14,5.2,1.2,4.25,1.15,3.8,1.167,5.65
54,Bangkok,Thailand Open,10/01/2004,International,Indoor,Hard,Quarterfinals,3,Srichaphan P.,van Scheppingen D.,20,81,6,2,7,5,,,,,,,2,0,Completed,1.167,4.5,1.16,4.8,1.2,4.25,1.2,3.3,1.174,5.35
54,Bangkok,Thailand Open,10/01/2004,International,Indoor,Hard,Quarterfinals,3,Safin M.,Saretta F.,9,126,6,2,6,1,,,,,,,2,0,Completed,1.125,5.5,1.11,6,1.1,5.85,1.1,4.5,1.143,6.5
54,Bangkok,Thailand Open,10/02/2004,International,Indoor,Hard,Semifinals,3,Federer R.,Srichaphan P.,1,20,7,5,2,6,6,3,,,,,2,1,Completed,1.125,5.5,1.13,5.65,1.15,5.2,1.15,4,1.133,6.85
54,Bangkok,Thailand Open,10/02/2004,International,Indoor,Hard,Semifinals,3,Roddick A.,Safin M.,2,9,7,6,6,7,7,6,,,,,2,1,Completed,1.444,2.625,1.48,2.6,1.6,2.25,1.5,2.2,1.633,2.4
54,Bangkok,Thailand Open,10/03/2004,International,Indoor,Hard,The Final,3,Federer R.,Roddick A.,1,2,6,4,6,0,,,,,,,2,0,Completed,1.4,2.75,1.36,3,1.4,2.85,1.45,2.35,1.407,3.16
55,Palermo,Campionati Internazionali Di Sicilia,09/27/2004,International,Outdoor,Clay,1st Round,3,Mutis O.,Patience O.,113,107,6,4,6,3,,,,,,,2,0,Completed,,,2.1,1.7,2.15,1.65,1.9,1.6,2.31,1.662
55,Palermo,Campionati Internazionali Di Sicilia,09/27/2004,International,Outdoor,Clay,1st Round,3,Acasuso J.,Falla A.,70,118,6,3,6,1,,,,,,,2,0,Completed,1.33,3,1.33,3.2,1.35,3.1,1.3,2.7,1.37,3.3
55,Palermo,Campionati Internazionali Di Sicilia,09/27/2004,International,Outdoor,Clay,1st Round,3,Verdasco F.,Aldi F.,38,146,6,2,4,6,6,2,,,,,2,1,Completed,1.16,4.5,,,1.15,5.2,1.15,3.8,1.148,6
55,Palermo,Campionati Internazionali Di Sicilia,09/28/2004,International,Outdoor,Clay,1st Round,3,Blanco G.,di Mauro A.,160,135,2,6,6,2,6,2,,,,,2,1,Completed,,,2.25,1.6,,,2.1,1.5,2.37,1.637
55,Palermo,Campionati Internazionali Di Sicilia,09/28/2004,International,Outdoor,Clay,1st Round,3,Calatrava A.,Elsner D.,88,152,6,1,6,0,,,,,,,2,0,Completed,,,,,1.45,2.6,1.3,2.7,1.455,2.92
55,Palermo,Campionati Internazionali Di Sicilia,09/28/2004,International,Outdoor,Clay,1st Round,3,Ferrer D.,Martin A.,51,68,2,6,6,1,6,4,,,,,2,1,Completed,1.66,2.1,1.77,2,1.8,1.95,1.65,1.85,1.84,1.99
55,Palermo,Campionati Internazionali Di Sicilia,09/28/2004,International,Outdoor,Clay,1st Round,3,Monaco J.,Kohlschreiber P.,86,82,3,6,6,4,,,,,,,1,1,Retired,1.44,2.62,1.45,2.7,1.37,2.92,1.5,2.1,1.435,3
55,Palermo,Campionati Internazionali Di Sicilia,09/28/2004,International,Outdoor,Clay,1st Round,3,Nadal R.,Almagro N.,49,99,6,1,7,5,,,,,,,2,0,Completed,1.222,3.75,1.22,4.1,1.2,4.25,1.25,3,1.238,4.55
55,Palermo,Campionati Internazionali Di Sicilia,09/28/2004,International,Outdoor,Clay,1st Round,3,Lopez M.,Gimeno-Traver D.,151,171,6,2,6,2,,,,,,,2,0,Completed,,,1.55,2.35,,,1.4,2.3,1.599,2.47
55,Palermo,Campionati Internazionali Di Sicilia,09/28/2004,International,Outdoor,Clay,1st Round,3,Seppi A.,di Pasquale A.,155,228,6,7,6,2,6,4,,,,,2,1,Completed,2.1,1.66,2,1.77,2,1.75,2.1,1.5,1.99,1.84
55,Palermo,Campionati Internazionali Di Sicilia,09/28/2004,International,Outdoor,Clay,1st Round,3,Vliegen K.,Puerta M.,96,261,6,1,6,2,,,,,,,2,0,Completed,,,1.75,2,,,1.85,1.65,1.549,2.62
55,Palermo,Campionati Internazionali Di Sicilia,09/28/2004,International,Outdoor,Clay,1st Round,3,Davydenko N.,Hanescu V.,43,87,6,2,7,5,,,,,,,2,0,Completed,1.5,2.5,1.6,2.3,1.6,2.3,1.55,2,1.585,2.51
55,Palermo,Campionati Internazionali Di Sicilia,09/28/2004,International,Outdoor,Clay,1st Round,3,Volandri F.,Montanes A.,45,95,6,2,6,3,,,,,,,2,0,Completed,1.143,5,1.14,5.4,1.17,4.67,1.1,4.5,1.181,5.34
55,Palermo,Campionati Internazionali Di Sicilia,09/28/2004,International,Outdoor,Clay,1st Round,3,Starace P.,Gasquet R.,80,145,7,6,4,6,6,1,,,,,2,1,Completed,1.83,1.83,1.88,1.88,1.9,1.85,1.9,1.6,1.962,1.862
55,Palermo,Campionati Internazionali Di Sicilia,09/29/2004,International,Outdoor,Clay,1st Round,3,Berdych T.,Hernandez O.,55,124,6,7,6,3,6,3,,,,,2,1,Completed,1.364,2.875,1.45,2.7,1.45,2.6,1.35,2.5,1.5,2.75
55,Palermo,Campionati Internazionali Di Sicilia,09/29/2004,International,Outdoor,Clay,1st Round,3,Massu N.,Sanchez D.,12,72,6,3,6,2,,,,,,,2,0,Completed,1.444,2.625,1.4,2.85,1.45,2.6,1.3,2.7,1.4,3.15
55,Palermo,Campionati Internazionali Di Sicilia,09/29/2004,International,Outdoor,Clay,2nd Round,3,Ferrer D.,Calatrava A.,51,88,3,6,7,6,6,2,,,,,2,1,Completed,1.444,2.625,1.45,2.7,1.42,2.75,1.4,2.3,1.435,3
55,Palermo,Campionati Internazionali Di Sicilia,09/29/2004,International,Outdoor,Clay,2nd Round,3,Davydenko N.,Lopez M.,43,151,6,1,6,4,,,,,,,2,0,Completed,1.364,3,1.45,2.7,1.45,2.6,1.35,2.5,1.417,3.05
55,Palermo,Campionati Internazionali Di Sicilia,09/29/2004,International,Outdoor,Clay,2nd Round,3,Monaco J.,Verdasco F.,86,38,6,4,5,7,6,3,,,,,2,1,Completed,2.25,1.571,2.45,1.53,2.28,1.58,2.5,1.35,2.49,1.592
55,Palermo,Campionati Internazionali Di Sicilia,09/29/2004,International,Outdoor,Clay,2nd Round,3,Mutis O.,Nadal R.,113,49,6,3,6,3,,,,,,,2,0,Completed,4.5,1.167,5,1.16,5.5,1.13,4.5,1.1,5.9,1.154
55,Palermo,Campionati Internazionali Di Sicilia,09/30/2004,International,Outdoor,Clay,2nd Round,3,Berdych T.,Acasuso J.,55,70,4,6,7,5,6,4,,,,,2,1,Completed,2.375,1.533,2.4,1.55,2.4,1.53,2.2,1.45,2.66,1.538
55,Palermo,Campionati Internazionali Di Sicilia,09/30/2004,International,Outdoor,Clay,2nd Round,3,Volandri F.,Blanco G.,45,160,6,2,6,1,,,,,,,2,0,Completed,1.167,4.5,1.14,5.25,1.13,5.5,1.15,3.8,1.174,5.35
55,Palermo,Campionati Internazionali Di Sicilia,09/30/2004,International,Outdoor,Clay,2nd Round,3,Massu N.,Starace P.,12,80,4,1,,,,,,,,,0,0,Retired,1.571,2.25,1.7,2.1,1.75,2,1.25,3,1.714,2.23
55,Palermo,Campionati Internazionali Di Sicilia,09/30/2004,International,Outdoor,Clay,2nd Round,3,Seppi A.,Vliegen K.,155,96,6,4,3,6,4,1,,,,,1,1,Retired,1.909,1.8,2,1.77,1.87,1.87,1.8,1.7,1.8,2.05
55,Palermo,Campionati Internazionali Di Sicilia,10/01/2004,International,Outdoor,Clay,Quarterfinals,3,Davydenko N.,Ferrer D.,43,51,2,6,6,2,6,4,,,,,2,1,Completed,1.615,2.2,1.65,2.2,1.55,2.35,1.55,2,1.641,2.38
55,Palermo,Campionati Internazionali Di Sicilia,10/01/2004,International,Outdoor,Clay,Quarterfinals,3,Monaco J.,Mutis O.,86,113,6,3,6,2,,,,,,,2,0,Completed,1.5,2.5,1.53,2.45,1.5,2.55,1.5,2.1,1.617,2.44
55,Palermo,Campionati Internazionali Di Sicilia,10/01/2004,International,Outdoor,Clay,Quarterfinals,3,Berdych T.,Seppi A.,55,155,6,2,6,4,,,,,,,2,0,Completed,1.444,2.625,1.55,2.4,1.5,2.45,1.45,2.2,1.488,2.78
55,Palermo,Campionati Internazionali Di Sicilia,10/01/2004,International,Outdoor,Clay,Quarterfinals,3,Volandri F.,Massu N.,45,12,6,3,3,6,6,4,,,,,2,1,Completed,2.25,1.571,2.1,1.7,2,1.75,1.9,1.6,2.23,1.714
55,Palermo,Campionati Internazionali Di Sicilia,10/02/2004,International,Outdoor,Clay,Semifinals,3,Berdych T.,Ferrer D.,55,51,7,5,6,4,,,,,,,2,0,Completed,1.909,1.8,1.93,1.83,1.85,1.9,1.8,1.8,1.926,1.926
55,Palermo,Campionati Internazionali Di Sicilia,10/02/2004,International,Outdoor,Clay,Semifinals,3,Volandri F.,Monaco J.,45,86,6,1,6,4,,,,,,,2,0,Completed,1.533,2.375,1.55,2.4,1.55,2.35,1.45,2.35,1.571,2.56
55,Palermo,Campionati Internazionali Di Sicilia,10/03/2004,International,Outdoor,Clay,The Final,3,Berdych T.,Volandri F.,55,45,6,3,6,3,,,,,,,2,0,Completed,2.25,1.57,2.5,1.53,2.53,1.48,2.35,1.45,2.55,1.575
56,Shanghai,Heineken Open,09/27/2004,International,Outdoor,Hard,1st Round,3,Carlsen K.,Hernych J.,103,83,7,5,6,1,,,,,,,2,0,Completed,2,1.72,1.88,1.88,1.9,1.85,,,,
56,Shanghai,Heineken Open,09/27/2004,International,Outdoor,Hard,1st Round,3,Sanguinetti D.,Ulihrach B.,104,136,6,3,6,3,,,,,,,2,0,Completed,2.1,1.66,2.15,1.67,2.3,1.6,,,2.26,1.685
56,Shanghai,Heineken Open,09/27/2004,International,Outdoor,Hard,1st Round,3,Canas G.,Garcia-Lopez G.,31,117,7,6,6,3,,,,,,,2,0,Completed,1.2,4,1.16,5,1.13,5.5,1.2,3.3,1.2,5
56,Shanghai,Heineken Open,09/27/2004,International,Outdoor,Hard,1st Round,3,Muller G.,Lisnard J.R.,89,122,3,6,6,4,6,4,,,,,2,1,Completed,1.83,1.83,1.77,2,1.8,1.95,1.75,1.75,1.847,1.98
56,Shanghai,Heineken Open,09/28/2004,International,Outdoor,Hard,1st Round,3,Pless K.,Rochus C.,269,119,4,6,7,5,6,0,,,,,2,1,Completed,,,1.53,2.45,1.5,2.45,1.45,2.2,1.575,2.54
56,Shanghai,Heineken Open,09/28/2004,International,Outdoor,Hard,1st Round,3,Burgsmuller L.,Zeng S.X.,133,772,6,3,6,4,,,,,,,2,0,Completed,1.22,3.75,,,,,1.15,3.8,,
56,Shanghai,Heineken Open,09/28/2004,International,Outdoor,Hard,1st Round,3,Roger-Vasselin E.,Healey N.,222,328,4,6,7,6,6,4,,,,,2,1,Completed,,,,,,,1.5,2.1,,
56,Shanghai,Heineken Open,09/28/2004,International,Outdoor,Hard,1st Round,3,Zhu B.Q.,Zib T.,646,125,1,6,6,4,6,4,,,,,2,1,Completed,3.5,1.25,,,,,3,1.25,,
56,Shanghai,Heineken Open,09/28/2004,International,Outdoor,Hard,1st Round,3,van Gemerden M.,Vacek J.,295,139,6,4,6,2,,,,,,,2,0,Completed,,,,,,,2.1,1.5,,
56,Shanghai,Heineken Open,09/28/2004,International,Outdoor,Hard,1st Round,3,Weiner G.,Philippoussis M.,128,92,3,6,6,4,6,4,,,,,2,1,Completed,,,2.9,1.4,2.6,1.45,2.5,1.35,3.1,1.408
56,Shanghai,Heineken Open,09/28/2004,International,Outdoor,Hard,1st Round,3,Gambill J.M.,Klec I.,74,337,6,4,6,3,,,,,,,2,0,Completed,,,1.15,5,,,1.1,4.5,1.238,4.55
56,Shanghai,Heineken Open,09/29/2004,International,Outdoor,Hard,1st Round,3,Tipsarevic J.,van Lottum J.,112,173,6,1,6,4,,,,,,,2,0,Completed,1.66,2.1,1.67,2.15,1.6,2.3,1.55,2,1.676,2.28
56,Shanghai,Heineken Open,09/29/2004,International,Outdoor,Hard,1st Round,3,Nieminen J.,Phau B.,71,200,3,6,6,3,6,4,,,,,2,1,Completed,,,,,,,1.25,3,,
56,Shanghai,Heineken Open,09/29/2004,International,Outdoor,Hard,1st Round,3,Arthurs W.,Lee H.T.,100,64,,,,,,,,,,,,,Walkover,2.2,1.615,2.15,1.67,1.95,1.8,2,1.55,2.16,1.735
56,Shanghai,Heineken Open,09/29/2004,International,Outdoor,Hard,1st Round,3,Novak J.,Lu Y.H.,28,93,6,2,6,2,,,,,,,2,0,Completed,,,1.3,3.4,1.32,3.22,1.35,2.5,1.302,3.81
56,Shanghai,Heineken Open,09/29/2004,International,Outdoor,Hard,1st Round,3,Mello R.,Peya A.,67,114,6,4,6,4,,,,,,,2,0,Completed,1.25,3.5,1.28,3.55,1.2,4.25,1.2,3.3,1.26,4.24
56,Shanghai,Heineken Open,09/30/2004,International,Outdoor,Hard,2nd Round,3,Mello R.,Tipsarevic J.,67,112,1,6,7,6,6,4,,,,,2,1,Completed,1.4,2.75,,,1.6,2.25,1.5,2.1,,
56,Shanghai,Heineken Open,09/30/2004,International,Outdoor,Hard,2nd Round,3,Burgsmuller L.,Roger-Vasselin E.,133,222,6,3,6,3,,,,,,,2,0,Completed,1.66,2.1,1.7,2.1,1.75,2,1.7,1.8,1.763,2.11
56,Shanghai,Heineken Open,09/30/2004,International,Outdoor,Hard,2nd Round,3,Sanguinetti D.,Nieminen J.,104,71,6,4,7,5,,,,,,,2,0,Completed,2.75,1.4,,,2.85,1.4,2.5,1.35,,
56,Shanghai,Heineken Open,09/30/2004,International,Outdoor,Hard,2nd Round,3,Muller G.,Weiner G.,89,128,5,7,6,3,7,5,,,,,2,1,Completed,1.615,2.2,1.6,2.25,1.6,2.25,1.5,2.1,1.562,2.58
56,Shanghai,Heineken Open,09/30/2004,International,Outdoor,Hard,2nd Round,3,Gambill J.M.,Zhu B.Q.,74,646,6,0,7,6,,,,,,,2,0,Completed,1.2,4.33,1.154,5,1.2,4.25,1.1,4.5,1.183,5.35
56,Shanghai,Heineken Open,09/30/2004,International,Outdoor,Hard,2nd Round,3,Carlsen K.,Arthurs W.,103,100,1,6,6,3,7,6,,,,,2,1,Completed,1.66,2.1,,,1.7,2.1,1.6,1.9,,
56,Shanghai,Heineken Open,09/30/2004,International,Outdoor,Hard,2nd Round,3,Canas G.,Pless K.,31,269,6,2,4,6,6,4,,,,,2,1,Completed,1.25,3.75,1.28,3.55,1.3,3.35,1.25,3,1.25,4.35
56,Shanghai,Heineken Open,09/30/2004,International,Outdoor,Hard,2nd Round,3,Novak J.,van Gemerden M.,28,295,6,4,6,7,6,1,,,,,2,1,Completed,1.14,5,,,1.17,4.67,1.15,3.8,,
56,Shanghai,Heineken Open,10/01/2004,International,Outdoor,Hard,Quarterfinals,3,Canas G.,Mello R.,31,67,6,3,6,4,,,,,,,2,0,Completed,1.533,2.375,1.48,2.6,1.45,2.6,1.4,2.3,1.556,2.6
56,Shanghai,Heineken Open,10/01/2004,International,Outdoor,Hard,Quarterfinals,3,Novak J.,Gambill J.M.,28,74,6,3,6,3,,,,,,,2,0,Completed,1.5,2.5,1.48,2.6,1.48,2.53,1.55,2,1.465,2.93
56,Shanghai,Heineken Open,10/01/2004,International,Outdoor,Hard,Quarterfinals,3,Carlsen K.,Muller G.,103,89,7,6,6,1,,,,,,,2,0,Completed,1.727,2,1.85,1.9,1.8,1.95,1.65,1.85,2,1.862
56,Shanghai,Heineken Open,10/01/2004,International,Outdoor,Hard,Quarterfinals,3,Burgsmuller L.,Sanguinetti D.,133,104,6,3,6,7,7,6,,,,,2,1,Completed,2.2,1.615,2.2,1.62,2.28,1.58,2.1,1.5,2.46,1.606
56,Shanghai,Heineken Open,10/02/2004,International,Outdoor,Hard,Semifinals,3,Canas G.,Novak J.,31,28,6,1,6,2,,,,,,,2,0,Completed,1.83,1.83,,,1.65,2.15,1.75,1.85,,
56,Shanghai,Heineken Open,10/02/2004,International,Outdoor,Hard,Semifinals,3,Burgsmuller L.,Carlsen K.,133,103,7,5,6,3,,,,,,,2,0,Completed,2.25,1.57,,,2.15,1.65,2.1,1.55,,
56,Shanghai,Heineken Open,10/03/2004,International,Outdoor,Hard,The Final,3,Canas G.,Burgsmuller L.,31,133,6,1,6,0,,,,,,,2,0,Completed,1.22,4,1.18,4.65,1.14,5.19,1.2,3.6,,
57,Lyon,Grand Prix de Lyon,10/04/2004,International,Indoor,Carpet,1st Round,3,Lopez F.,Davydenko N.,30,42,6,3,6,7,6,3,,,,,2,1,Completed,1.444,2.625,1.36,3.05,1.4,2.85,1.45,2.2,1.403,3.13
57,Lyon,Grand Prix de Lyon,10/04/2004,International,Indoor,Carpet,1st Round,3,Malisse X.,Hrbaty D.,58,18,6,4,7,6,,,,,,,2,0,Completed,2.625,1.444,2.7,1.45,2.6,1.45,2.3,1.4,2.72,1.513
57,Lyon,Grand Prix de Lyon,10/04/2004,International,Indoor,Carpet,1st Round,3,Ljubicic I.,Clement A.,29,82,6,4,7,6,,,,,,,2,0,Completed,1.615,2.2,1.55,2.4,1.58,2.28,1.6,1.9,1.602,2.46
57,Lyon,Grand Prix de Lyon,10/04/2004,International,Indoor,Carpet,1st Round,3,Bjorkman J.,Costa A.,49,48,6,7,7,6,6,4,,,,,2,1,Completed,1.444,2.625,1.48,2.6,1.45,2.6,1.4,2.3,1.476,2.82
57,Lyon,Grand Prix de Lyon,10/05/2004,International,Indoor,Carpet,1st Round,3,Ferrer D.,Sluiter R.,46,91,6,3,6,4,,,,,,,2,0,Completed,2.375,1.533,2.6,1.45,2.53,1.48,2.1,1.5,2.79,1.488
57,Lyon,Grand Prix de Lyon,10/05/2004,International,Indoor,Carpet,1st Round,3,Soderling R.,Robredo T.,47,16,6,1,6,4,,,,,,,2,0,Completed,1.667,2.1,1.67,2.15,1.6,2.25,1.55,2,1.709,2.21
57,Lyon,Grand Prix de Lyon,10/05/2004,International,Indoor,Carpet,1st Round,3,Youzhny M.,Horna L.,32,39,6,4,7,6,,,,,,,2,0,Completed,1.25,3.5,1.3,3.4,1.28,3.46,1.25,3,1.27,4.2
57,Lyon,Grand Prix de Lyon,10/05/2004,International,Indoor,Carpet,1st Round,3,Mirnyi M.,Ancic M.,61,26,6,3,3,1,,,,,,,1,0,Retired,2,1.727,2,1.77,1.95,1.8,1.9,1.6,1.935,1.885
57,Lyon,Grand Prix de Lyon,10/05/2004,International,Indoor,Carpet,1st Round,3,Spadea V.,Ginepri R.,25,54,6,4,6,3,,,,,,,2,0,Completed,1.667,2.1,1.7,2.1,1.75,2,1.65,1.85,1.654,2.33
57,Lyon,Grand Prix de Lyon,10/05/2004,International,Indoor,Carpet,1st Round,3,Calleri A.,Massu N.,56,11,6,3,6,4,,,,,,,2,0,Completed,,,2.4,1.55,2.45,1.5,2.7,1.3,2.65,1.541
57,Lyon,Grand Prix de Lyon,10/05/2004,International,Indoor,Carpet,1st Round,3,Stepanek R.,Mathieu P.H.,74,146,4,6,7,5,6,2,,,,,2,1,Completed,2.25,1.571,2.36,1.57,2.25,1.6,1.85,1.65,2.47,1.599
57,Lyon,Grand Prix de Lyon,10/05/2004,International,Indoor,Carpet,1st Round,3,Ferrero J.C.,Sargsian S.,13,59,6,3,7,6,,,,,,,2,0,Completed,1.333,3,1.35,3.1,1.37,2.92,1.35,2.5,1.472,2.87
57,Lyon,Grand Prix de Lyon,10/06/2004,International,Indoor,Carpet,1st Round,3,Johansson J.,Monaco J.,14,70,6,4,6,3,,,,,,,2,0,Completed,1.222,3.75,1.18,4.5,1.2,4.25,1.25,3,1.225,4.75
57,Lyon,Grand Prix de Lyon,10/06/2004,International,Indoor,Carpet,1st Round,3,Melzer J.,Llodra M.,36,40,7,6,6,4,,,,,,,2,0,Completed,2.25,1.571,2.2,1.67,2.25,1.6,2,1.55,2.37,1.637
57,Lyon,Grand Prix de Lyon,10/06/2004,International,Indoor,Carpet,1st Round,3,Benneteau J.,Nadal R.,75,50,6,3,6,0,,,,,,,2,0,Completed,2.625,1.444,2.5,1.5,2.6,1.45,2.3,1.4,2.52,1.581
57,Lyon,Grand Prix de Lyon,10/06/2004,International,Indoor,Carpet,1st Round,3,Arazi H.,Schuettler R.,41,15,6,4,1,6,6,3,,,,,2,1,Completed,2.25,1.571,2.3,1.6,2.53,1.48,2.2,1.45,2.47,1.599
57,Lyon,Grand Prix de Lyon,10/06/2004,International,Indoor,Carpet,2nd Round,3,Soderling R.,Lopez F.,47,30,4,6,6,3,6,3,,,,,2,1,Completed,1.833,1.833,1.77,2,1.95,1.8,1.8,1.7,1.8,2.05
57,Lyon,Grand Prix de Lyon,10/06/2004,International,Indoor,Carpet,2nd Round,3,Bjorkman J.,Mirnyi M.,49,61,6,7,7,6,6,4,,,,,2,1,Completed,1.833,1.833,1.9,1.85,1.85,1.9,1.75,1.75,1.8,2.05
57,Lyon,Grand Prix de Lyon,10/06/2004,International,Indoor,Carpet,2nd Round,3,Malisse X.,Stepanek R.,58,74,4,6,7,6,6,0,,,,,2,1,Completed,1.571,2.25,1.65,2.2,1.7,2.1,1.7,1.8,1.625,2.4
57,Lyon,Grand Prix de Lyon,10/06/2004,International,Indoor,Carpet,2nd Round,3,Spadea V.,Ljubicic I.,25,29,6,4,7,6,,,,,,,2,0,Completed,2,1.727,2.2,1.65,2.15,1.65,1.75,1.75,2.42,1.617
57,Lyon,Grand Prix de Lyon,10/07/2004,International,Indoor,Carpet,2nd Round,3,Youzhny M.,Calleri A.,32,56,6,3,6,7,7,6,,,,,2,1,Completed,1.444,2.625,1.48,2.6,1.53,2.4,1.4,2.3,1.474,2.84
57,Lyon,Grand Prix de Lyon,10/07/2004,International,Indoor,Carpet,2nd Round,3,Ferrer D.,Ferrero J.C.,46,13,3,6,7,5,6,3,,,,,2,1,Completed,3.4,1.3,3.4,1.3,3.35,1.3,2.7,1.3,3.75,1.308
57,Lyon,Grand Prix de Lyon,10/07/2004,International,Indoor,Carpet,2nd Round,3,Johansson J.,Benneteau J.,14,75,6,3,6,3,,,,,,,2,0,Completed,1.3,3.4,1.3,3.4,1.32,3.22,1.35,2.5,1.377,3.25
57,Lyon,Grand Prix de Lyon,10/07/2004,International,Indoor,Carpet,2nd Round,3,Melzer J.,Arazi H.,36,41,4,6,7,6,6,1,,,,,2,1,Completed,1.8,1.909,1.65,2.2,1.65,2.15,1.65,1.85,1.752,2.13
57,Lyon,Grand Prix de Lyon,10/08/2004,International,Indoor,Carpet,Quarterfinals,3,Malisse X.,Youzhny M.,58,32,6,3,6,4,,,,,,,2,0,Completed,2.25,1.571,2.2,1.65,2.3,1.6,1.9,1.6,2.35,1.654
57,Lyon,Grand Prix de Lyon,10/08/2004,International,Indoor,Carpet,Quarterfinals,3,Soderling R.,Johansson J.,47,14,6,3,6,4,,,,,,,2,0,Completed,2.375,1.533,2.4,1.55,2.6,1.45,2.2,1.45,2.78,1.505
57,Lyon,Grand Prix de Lyon,10/08/2004,International,Indoor,Carpet,Quarterfinals,3,Ferrer D.,Bjorkman J.,46,49,6,2,6,4,,,,,,,2,0,Completed,2.375,1.533,2.6,1.48,2.35,1.55,2,1.55,2.88,1.476
57,Lyon,Grand Prix de Lyon,10/08/2004,International,Indoor,Carpet,Quarterfinals,3,Spadea V.,Melzer J.,25,36,1,6,6,1,7,6,,,,,2,1,Completed,1.571,2.25,1.65,2.2,1.6,2.3,1.65,1.85,1.606,2.46
57,Lyon,Grand Prix de Lyon,10/09/2004,International,Indoor,Carpet,Semifinals,3,Malisse X.,Ferrer D.,58,46,6,4,6,2,,,,,,,2,0,Completed,1.615,2.2,1.58,2.3,1.6,2.25,1.55,2.1,1.629,2.41
57,Lyon,Grand Prix de Lyon,10/09/2004,International,Indoor,Carpet,Semifinals,3,Soderling R.,Spadea V.,47,25,6,2,6,4,,,,,,,2,0,Completed,1.667,2.1,1.64,2.2,1.7,2.1,1.55,2.1,1.645,2.37
